contrast;dissimilarity;homogeneity;energy;correlation;ASM;category
1.2329265808361436;0.7662681110678996;0.6621396244834671;0.2763970936054301;0.6077980910853161;0.07708287331463341;gres
0.6606425825521586;0.5152025898638178;0.7567988619254455;0.28076516087005016;0.8332066002389032;0.07976161002310903;gres
1.0294153440692486;0.692890760496009;0.6864053676387217;0.3510870178044902;0.38058936987217806;0.12397208047034762;gres
1.2035968212129708;0.7638839736741088;0.6610194333717239;0.2805744743255118;0.594521392261709;0.07946718539603738;gres
1.0702349803635112;0.704435196219722;0.6833338954310356;0.34659405767020485;0.4054323688389863;0.1208257123637798;gres
0.9533581902279519;0.6515520605623794;0.7035973877850341;0.37520398234674585;0.35001068056950113;0.1415708384689123;gres
0.6577051009515685;0.5056765754687332;0.7621178926749574;0.416184397411916;0.5158466974148636;0.17441649521883185;gres
1.0083307136400623;0.6864693776292903;0.6882077336053936;0.34923999861505406;0.3891236811995203;0.12266745197784829;gres
1.0598056869879238;0.7095056132505384;0.6796862972468589;0.2672439609026313;0.6596545903307177;0.07222402242906649;gres
1.0967782247123565;0.695007074377744;0.6904698108656969;0.26513359051751273;0.681544708995354;0.07119953395654073;gres
1.1035717751986935;0.7024729500483793;0.6876676706481519;0.30502123729927316;0.5811180692909315;0.09399326043256957;gres
0.6045893243834192;0.47620540622281243;0.7746259008791937;0.38952683721372644;0.7276940956026232;0.15292850396054058;gres
1.264903663806057;0.7859044145483695;0.6537714648495078;0.26975630431609376;0.5827410742315827;0.07353071163646001;gres
0.9906693122634284;0.647833424787836;0.708334082595616;0.32956499958908125;0.6104161656111752;0.10963320919815188;gres
9.773546467489485;2.0809092504799604;0.44216085032705843;0.1312231672285774;0.41528790710347535;0.017952960060678595;laminat
17.03865864453043;2.6436275774181808;0.415814077334119;0.10943398139588341;0.4078417267654337;0.012527819970978555;laminat
1.2290638044386457;0.7330757566625107;0.681064628612876;0.27947832777620735;0.6019873094446883;0.07968792257030179;laminat
9.018182042604506;1.8509317662921436;0.5016266632815117;0.14477292012250434;0.46332589679046327;0.02188308674265246;laminat
2.645619448822667;0.9543174119253512;0.6513198484342442;0.22311944388586943;0.6281483431043143;0.05094301313994002;laminat
8.607664873089503;1.9581288293162677;0.4547914429595699;0.13354373814674494;0.4559321532007663;0.018597786414973096;laminat
3.3719540176195086;1.2417261726970266;0.5578312584593944;0.198351906025948;0.44697781683403964;0.040497113222740855;laminat
0.40813807762086124;0.37428911005581605;0.8162388389525068;0.39300346644547934;0.7529710459704094;0.15551472394847685;laminat
1.419835618996647;0.7958416291987859;0.6612691031143701;0.2577991521100273;0.6272885075885131;0.06786777494547967;laminat
1.1360289474233145;0.6481359870254019;0.7199742662538093;0.2519772975413517;0.7896626797219491;0.06472081791446847;laminat
1.2108826973101718;0.7270097854385025;0.682961778460088;0.2758560303678779;0.6596563403101018;0.07757919864618741;laminat
18.20060356990408;2.8059096027020267;0.3881324962770017;0.1046019579319648;0.335674529703089;0.011644390930726894;laminat
1.6517409232533247;0.8277244660252286;0.660057416318793;0.23007225026511843;0.7128426257795913;0.054309117429355284;laminat
1.0423793606872584;0.6459601568153279;0.7143481674886871;0.2503359262545622;0.7832656839621602;0.06383541586214106;laminat
6.698104714579376;1.6372431224791528;0.5138441424429862;0.15925747386088873;0.5180215333449257;0.02630832760760875;laminat
2.8162890281614263;1.037286470925227;0.6194655020119549;0.20076511761040103;0.6532834178426564;0.0415002501404284;laminat
2.307036069948196;1.029009372512881;0.6001005057628438;0.22046503429232142;0.510648456575598;0.049951156178101586;laminat
1.1993793821476662;0.7235789222561739;0.6839283277580007;0.2755209864535068;0.6642277866564743;0.07738884928728514;laminat
0.4544235731226247;0.401919572863904;0.8042815952444621;0.40364356337851587;0.7197411337085478;0.1640718079828299;laminat
1.0412470611926208;0.6717851977578481;0.7000656692768561;0.30341956074604143;0.6321120017483436;0.09362004414124438;laminat
0.7075310628092861;0.5376160609700052;0.7480411125767792;0.36640121732760544;0.5895192886864756;0.1358001448105677;laminat
10.123095298217322;2.0007921911402753;0.4750958829519414;0.13700295386073025;0.47944573973262833;0.019535338544232634;laminat
22.87092581763068;3.1941372709745437;0.3601238054135443;0.09725906095205405;0.3093771132061151;0.010126098028258678;laminat
2.021160820767642;0.920566246521998;0.637620171291938;0.25326066343460224;0.5166661808303975;0.06556472444196056;laminat
0.7845830974444333;0.5618435345155451;0.7405768022408514;0.3364056182822415;0.6644946208812039;0.11459563595878203;laminat
2.8858994702304153;1.018682948627104;0.6309990581181572;0.20127411261937875;0.633092429374574;0.0416971501420751;laminat
12.231915559807831;2.2217000151530857;0.44992611319091186;0.13041436161093542;0.440136083585968;0.017664150372191694;laminat
8.88285554350607;1.8654343807791134;0.492327636328811;0.14577449600379452;0.49695460157263943;0.022094219020881666;laminat
1.401244330838389;0.7970410859677184;0.6592831590645165;0.2553218913308433;0.6376517667774274;0.0666679490234096;laminat
8.801297748725299;1.9248479639867133;0.46824627419285186;0.13623098353316795;0.42220002799505774;0.019507081426477082;laminat
1.5761519636068348;0.8457382954381569;0.6460853932343679;0.2466488295738136;0.6023489702483014;0.06227549619232132;laminat
0.6141441554580306;0.46869559190708054;0.7795335583010602;0.2959077308175401;0.8440904257679295;0.08862815985277987;laminat
1.965974973700308;0.9505572123930248;0.617622232082555;0.23166485629859224;0.5916078365680834;0.054894304590584524;laminat
24.17943866957167;3.275418181947963;0.3625830743741485;0.09761722954308981;0.28260475754964554;0.010269741617509641;laminat
25.288659957431786;3.3896643026221622;0.34863480779976247;0.09051433043766936;0.2978253435370589;0.008807032506303436;laminat
1.0571293998486035;0.676572662384395;0.6986298621760202;0.28819202588039233;0.662359541401645;0.08449120029715375;laminat
0.7263247433464192;0.5346115334475595;0.7512023297407472;0.34163085716530217;0.7060756594507626;0.11807087839140405;laminat
16.701954655808702;2.583163113718235;0.4210099389974702;0.11451020198119051;0.39869774920130335;0.013597815789848956;laminat
8.8512795301135;1.970561309090294;0.45752248741938367;0.1385616177430584;0.4400012254985073;0.019963637036773358;laminat
26.09378615723402;3.402815368409396;0.3550488060462742;0.09569294318507797;0.2669623143155197;0.009843710934182038;laminat
9.38101710339591;1.9985748136275638;0.4664673126450249;0.12281804233808825;0.5067484230377802;0.01619675348094467;laminat
2.872207176191065;1.1052421623740643;0.5958505259440453;0.2389599573826915;0.4288230598763865;0.058441912011659214;laminat
5.913885921393143;1.5331939994056791;0.5322773395279681;0.16514383495819848;0.5596197576009124;0.02835091049777985;laminat
0.4737258178123425;0.4143045294386876;0.7987829377969473;0.32994496791210354;0.8370099580916297;0.10981944668073142;laminat
6.788826803469996;1.71521209860993;0.49006918609027156;0.14657088333484455;0.45990896460705316;0.02254102985510817;laminat
11.957865938385526;2.2304401384197123;0.445187128325377;0.13033976891090793;0.41843977806536786;0.01774247629864691;laminat
6.031354299522557;1.5562986925011144;0.5238936268276221;0.16073741457473015;0.5431206763411845;0.026806655080289024;laminat
3.187138158673656;1.2068493277741856;0.5642817736863416;0.20156443481379274;0.45399282708952016;0.04177171634714546;laminat
1.0062451561743757;0.6438385675263624;0.7129635021609326;0.31659437339183144;0.5620907957051294;0.10183529623534111;laminat
1.3909680802701032;0.7873759985955892;0.6637012264536218;0.257380016824744;0.6444217624304885;0.06762408312415559;laminat
10.133359529400586;2.421742076969522;0.3436436357274244;0.11753406050286126;0.2632428430933333;0.014009493491976414;tynk
11.348143326832236;2.568216990845024;0.32937432092395713;0.1143047158037982;0.23266622517342342;0.013243174241307061;tynk
9.172342643377577;2.2814172521950846;0.3624143281698884;0.1298345949744698;0.2402195674745664;0.017095751309868127;tynk
10.414472102690604;2.481343964427712;0.3331576389569919;0.11614616120139347;0.22148873039737949;0.013652516318498198;tynk
9.853030181030343;2.400281018637109;0.3438765220332803;0.1137259495990783;0.279648087852354;0.013149505384408887;tynk
5.718979050447661;1.7521312664571507;0.4401753433676294;0.16691848883558016;0.26128349668770806;0.028309977371216166;tynk
7.682586596382964;2.0686590225099084;0.3896892192808928;0.14333198303603414;0.24798402099442718;0.020825995777746586;tynk
7.642189845882043;2.0647229645782517;0.3900280458319405;0.14361582003444037;0.2491617305097148;0.02091542239870003;tynk
10.98854062121253;2.5269100238231776;0.3320849094116883;0.11535468771188652;0.23908238109268923;0.013463312624442593;tynk
10.614303366581561;2.4808570105175116;0.3367995208176668;0.11747325181701572;0.24567334339875568;0.013962404188514785;tynk
9.49964291567289;2.3546457279959356;0.3484733519921519;0.11548227947568566;0.2828367669309147;0.013554832946558201;tynk
9.110619583729191;2.2979588075496498;0.3561981159231557;0.12017230819627554;0.26425070886170143;0.014672805033718005;tynk
7.800896349436851;2.091227007317897;0.3870235586741381;0.14121446723672626;0.24285507272021203;0.020250481306130833;tynk
10.138239673776829;2.448138112079521;0.3361909360536199;0.11661263736930812;0.2274705239556053;0.013760281624649373;tynk
9.145944105394475;2.319695078463121;0.3501296738910063;0.11814973157446966;0.26986252024356583;0.014177356222775127;tynk
10.422859998597838;2.4501526463998275;0.34244632747460685;0.114854940443205;0.28548040872914554;0.013390348436053905;tynk
9.9029775710589;2.4107054232446665;0.3420084080807242;0.11352486121630982;0.27156000857454493;0.01310010617744239;tynk
10.15233626544953;2.4354852790737245;0.34035050327183264;0.1132726881268968;0.27372516335996494;0.013032967804787396;tynk
10.85890959425141;2.519247593848396;0.33184087956899516;0.11505139270953409;0.23728152397161703;0.0133950903009329;tynk
9.840550212978597;2.3976336172521817;0.34413890596677416;0.11381695354759346;0.2816398269575363;0.013166686026549121;tynk
10.495595474872149;2.473876524435748;0.3372650581616976;0.11495028995100857;0.25275624920682;0.013399817539246002;tynk
9.344868509227188;2.341592934928802;0.3484833579717325;0.1212524395514991;0.23506639191882772;0.014882298941071702;tynk
4.035117326849456;1.4552064818635078;0.4911968329559826;0.19349968959926978;0.2931484882656458;0.03800375594223387;tynk
10.297343435897972;2.4413787564777025;0.34210574564609714;0.11448621439209918;0.2797746799233874;0.01330737624285522;tynk
11.384882562502014;2.565701842669799;0.33024175703932074;0.11501956145485369;0.23863088376630262;0.013390253678852366;tynk
10.939806178765634;2.5199134089577133;0.3342055177070102;0.11636918832047456;0.23074017561342897;0.013728591147562022;tynk
9.576549384483824;2.37646011909716;0.34440636069693437;0.1153176188542509;0.26970764193756885;0.013514161999053512;tynk
10.497755362935605;2.4901512879071803;0.3322472739766545;0.11565431583056268;0.22521538986667097;0.013534504135389301;tynk
9.447908269881287;2.3545336845857925;0.3474094372660134;0.11648839493637252;0.26887447014241755;0.013785078034805874;tynk
10.140088760428556;2.4207420367864563;0.34455374677586725;0.11617750361371493;0.27858966055054896;0.013702253500666688;tynk
10.494705311546465;2.473343570129209;0.33712712675903433;0.11112360985519885;0.2752362589330311;0.012536921062444244;tynk
9.74485579503935;2.394288777976271;0.3426504468955371;0.11662163107846862;0.2549723028023598;0.013792022379810186;tynk
9.756357283464862;2.3961322946405197;0.34233938863508656;0.11706143411882675;0.2484347855569394;0.013885668531994752;tynk
9.74073431567996;2.372743172628447;0.34970308837123315;0.12339197690371184;0.22523538945104274;0.015440638577067225;tynk
6.741108335318508;1.9297889900745158;0.41045127978137597;0.1514482170234158;0.2530044000974532;0.023289831962360525;tynk
8.593009561632693;2.199859989986943;0.3729138543067723;0.13463206735382163;0.24472536505063489;0.01838923680486063;tynk
9.336682543961933;2.33470987114329;0.35009199887443093;0.11732410719864494;0.2722456242872009;0.013979767173653896;tynk
10.479923994953802;2.468153873334473;0.3383492156152977;0.11137304234065036;0.2842507682372825;0.012598784436638746;tynk
8.877522704338803;2.2685395408178994;0.35967704262726047;0.12664690305502513;0.24295656923596995;0.016260684534963644;tynk
10.51223332079117;2.4915937239480934;0.3325274530868006;0.1157671347828124;0.22341297584653963;0.013564224142018402;tynk
11.403986158583406;2.5709986882861355;0.3294000854430059;0.11418648954708192;0.24007502570037453;0.013206088556288458;tynk
10.8536336963519;2.5202736320845864;0.33233431788569034;0.11558894921124313;0.22454742690441287;0.013541859656824536;tynk
10.364785672645299;2.4552484146457143;0.3397017065492531;0.11235495341851277;0.2840297144776089;0.012823767275384547;tynk
9.934290586003323;2.4223404757566516;0.33891940846711527;0.11762429623564837;0.22941468384701158;0.014003875478585481;tynk
10.04360418429464;2.3928396999335284;0.3492356326362666;0.12308111548326357;0.2547979945813899;0.015329856871162678;tynk
10.30637529077354;2.4677932604222654;0.33450589630085936;0.11591859494008472;0.22955593859927928;0.013599331684311924;tynk
10.313973113431267;2.4684496767292807;0.33440263503018747;0.11645589648654024;0.22522580369745782;0.013724643085451049;tynk
10.780648881178292;2.5261680581699224;0.3282218812067388;0.11445029453968826;0.22139368519309796;0.013247781891381838;tynk
9.818469101493534;2.406881143548702;0.3414489100210385;0.11392766129125159;0.2696428462563067;0.013200679877279685;tynk
8.936149310358473;2.284962822247087;0.35535008628813464;0.12390756764591816;0.23797230229149072;0.015544517528371944;tynk
